core,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
gas_last,"[-11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404, -11830445514907.404]","[-6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432, -6382304300103.2432]"
earth,"[14959787069100.0, 14959787069100.0, 14959787069100.0, 11884192645072.07, 7245558220820.7256, 7245558220820.7256, 1635174663685.8657, 1635174663685.8657, -4093182559159.6855, -4093182559159.6855, -9647944969973.7715, -9647944969973.7715, -14932145856959.326, -14932145856959.326, -19918996148792.879, -19918996148792.879, -24608117291578.074, -24608117291578.074, -29008961170036.977, -29008961170036.977, -33134178170605.348, -33134178170605.348, -37128137336532.0, -37128137336532.0, -40873949745449.836, -40873949745449.836, -40873949745449.836, -44267049441686.625, -47547785952146.672, -47547785952146.672, -50613994523020.977, -50613994523020.977, -53474650725244.539, -53474650725244.539, -56137633557984.695, -56137633557984.695, -58609845734260.938, -58609845734260.938, -60897321789015.562, -60897321789015.562, -63005322368809.727, -63005322368809.727, -65025869002422.133, -65025869002422.133, -66875918714536.539, -66875918714536.539, -66875918714536.539, -68475945804875.625, -69994067513707.906, -69994067513707.906, -71351155999789.312, -71351155999789.312, -72549530618929.922, -72549530618929.922, -73591083450907.812, -73591083450907.812, -74477303991367.25, -74477303991367.25, -75209298297040.578, -75209298297040.578, -75787803097317.062, -75787803097317.062, -76289751571413.562, -76289751571413.562, -76638918069278.781, -76638918069278.781, -76835280696631.812, -76835280696631.812, -76878465151957.906, -76878465151957.906, -76767740636285.75, -76767740636285.75, -76767740636285.75, -76424509026750.281, -76002879258480.656, -76002879258480.656, -75422580415530.0, -75422580415530.0, -74681318364839.031, -74681318364839.031, -73776347664771.672, -73776347664771.672, -72787905697363.25, -72787905697363.25, -71629143073840.984, -71629143073840.984, -70296121408851.344, -70296121408851.344, -68784282590499.891, -68784282590499.891, -67088376459397.352, -67088376459397.352, -65202372888597.008, -65202372888597.008, -63119354768763.82, -63119354768763.82, -60831387444010.57, -60831387444010.57, -58329358940443.031, -58329358940443.031, -55602783861508.805, -55602783861508.805, -52757885462967.148, -52757885462967.148, -49663421711815.664, -49663421711815.664, -46304407181922.891, -46304407181922.891, -42663521578079.0, -42663521578079.0, -38720477025056.289, -38720477025056.289, -34451646871445.781, -34451646871445.781, -29829685439187.324, -29829685439187.324, -24823553562550.09, -24823553562550.09, -19399870688450.289, -19399870688450.289, -13528279386520.385, -13528279386520.385, -13528279386520.385, -7198960242547.3691, -674941341253.87183, -674941341253.87183, -674941341253.87183, 5939704121469.9482, 5939704121469.9482, 11489501550321.756, 11489501550321.756, 12985441386406.861, 12985441386406.861, 9649355980633.9531, 5357546983135.3457, 5357546983135.3457, 5357546983135.3457, 439697621205.51721, -4487839707273.6475, -4487839707273.6475, -4487839707273.6475, -4487839707273.6475, -4487839707273.6475, -9202945912340.459, -13843636802574.795, -13843636802574.795, -18325393177212.578, -18325393177212.578, -18325393177212.578, -22571621668350.059, -26741949279609.305, -26741949279609.305, -26741949279609.305, -30696391313233.559, -34582571421962.156, -34582571421962.156, -34582571421962.156, -38275588914384.109, -41907606016766.0, -41907606016766.0, -45424223361861.539, -45424223361861.539, -48886145574553.133, -48886145574553.133, -52244374625197.852, -52244374625197.852, -55504064611779.469, -55504064611779.469, -58669883054369.484, -58669883054369.484, -61746064247249.133, -61746064247249.133, -64736457763620.273, -64736457763620.273, -67644571651196.75, -67644571651196.75, -70473610474344.359, -70473610474344.359, -73226508625484.234, -73226508625484.234, -75905959419681.672, -75905959419681.672, -75905959419681.672, -78514440491537.578, -78514440491537.578, -81054235979153.141, -81054235979153.141, -83527455929963.859, -85968364595235.812, -85968364595235.812, -85968364595235.812, -88315127455788.547, -88315127455788.547, -90600808360753.188, -90600808360753.188, -92826971893616.094, -95024105508100.484, -95024105508100.484, -95024105508100.484, -97136241324810.719]","[0.0, 0.0, 0.0, 9392895974556.9473, 17549068282198.414, 17549068282198.414, 23357725741704.344, 23357725741704.344, 27498584406349.25, 27498584406349.25, 30465540698334.168, 30465540698334.168, 32576170667395.332, 32576170667395.332, 34037420797733.074, 34037420797733.074, 34989657737465.602, 34989657737465.602, 35531907837417.922, 35531907837417.922, 35736531088386.695, 35736531088386.695, 35799592129596.547, 35799592129596.547, 35623409131168.602, 35623409131168.602, 35623409131168.602, 35139865656748.988, 34567127160536.613, 34567127160536.613, 33838428375931.957, 33838428375931.957, 32972306620261.293, 32972306620261.293, 31984300810973.773, 31984300810973.773, 30887604463753.938, 30887604463753.938, 29693552074502.375, 29693552074502.375, 28411987902896.539, 28411987902896.539, 27090986968689.992, 27090986968689.992, 25698954260812.613, 25698954260812.613, 25698954260812.613, 24210843890571.562, 22693774643283.977, 22693774643283.977, 21124494839004.758, 21124494839004.758, 19508225899524.664, 19508225899524.664, 17849788598224.152, 17849788598224.152, 16153675134277.885, 16153675134277.885, 14424111177410.947, 14424111177410.947, 12665110266892.422, 12665110266892.422, 10893315923093.031, 10893315923093.031, 9099706238419.3125, 9099706238419.3125, 7287953608280.4443, 7287953608280.4443, 5461671955569.7705, 5461671955569.7705, 3624456328897.0381, 3624456328897.0381, 3624456328897.0381, 1776263525201.1924, -73751336290.292526, -73751336290.292526, -1923612082318.3083, -1923612082318.3083, -3769367409816.7183, -3769367409816.7183, -5606859789329.9883, -5606859789329.9883, -7438008452277.3818, -7438008452277.3818, -9251752371949.1309, -9251752371949.1309, -11042988566957.693, -11042988566957.693, -12806133845852.527, -12806133845852.527, -14535009720651.676, -14535009720651.676, -16222700028402.361, -16222700028402.361, -17861372005818.547, -17861372005818.547, -19442047887005.477, -19442047887005.477, -20954308621294.809, -20954308621294.809, -22385902996648.387, -22385902996648.387, -23769859961898.543, -23769859961898.543, -25041376346310.992, -25041376346310.992, -26179500672580.684, -26179500672580.684, -27158224858675.203, -27158224858675.203, -27944568611062.465, -27944568611062.465, -28495760488533.57, -28495760488533.57, -28754845835501.922, -28754845835501.922, -28643600659250.465, -28643600659250.465, -28050592052837.426, -28050592052837.426, -26810098746876.746, -26810098746876.746, -26810098746876.746, -24663175297062.508, -21850099164940.535, -21850099164940.535, -21850099164940.535, -16161797537694.354, -16161797537694.354, -7568895108188.5527, -7568895108188.5527, 3692160835865.873, 3692160835865.873, 13580234506201.148, 22124975463452.035, 22124975463452.035, 22124975463452.035, 28092078332680.449, 33478583010896.59, 33478583010896.59, 33478583010896.59, 33478583010896.59, 33478583010896.59, 37272225010229.773, 40763867870902.422, 40763867870902.422, 43787009754491.547, 43787009754491.547, 43787009754491.547, 46247014738913.898, 48551441653502.898, 48551441653502.898, 48551441653502.898, 50463920408493.398, 52264179595621.789, 52264179595621.789, 52264179595621.789, 53772516874747.328, 55195156659786.875, 55195156659786.875, 56465808107485.219, 56465808107485.219, 57668469694969.766, 57668469694969.766, 58748810475842.055, 58748810475842.055, 59718344640157.719, 59718344640157.719, 60586880341597.672, 60586880341597.672, 61362850400889.797, 61362850400889.797, 62053565597045.547, 62053565597045.547, 62665411451020.102, 62665411451020.102, 63204003084616.195, 63204003084616.195, 63674308512835.289, 63674308512835.289, 64080747848718.078, 64080747848718.078, 64080747848718.078, 64427273902104.039, 64427273902104.039, 64717438244930.453, 64717438244930.453, 64954445807140.516, 65166326852296.984, 65166326852296.984, 65166326852296.984, 65306843104615.281, 65306843104615.281, 65402190925067.75, 65402190925067.75, 65454574965083.328, 65486489366287.656, 65486489366287.656, 65486489366287.656, 65459827167889.258]"
